TimeStamp,Is_Participate,PosterScore,PhraseScore,ChooseHigh_Poster,ChooseLow_Poster,ChooseHigh_Phrases1,ChooseHigh_Phrases2,ChooseHigh_Phrases3,Age,Sex,ThrowOut,Awareness_Tra,Awareness_Env,Thoughts,Acton,SuveyType,PraseType,,
8/21/2024 11:29:53,Yes,5,40,3,1,多くの資源ごみが燃やすごみとして分別されています。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,female,Yes,4,4,ごみの分別に対して改めて考えさせられた,ペットボトルやフードパックなどはスーパーなどの回収にもっていくようにしている。,b1,多くの資源ごみが燃やすごみとして分別されています。,,
8/21/2024 11:29:58,Yes,50,80,3,4,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,40dai,female,Yes,4,4,,,b1,多くの資源ごみが燃やすごみとして分別されています。,,
8/21/2024 11:30:11,Yes,7,70,4,3,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,60dai,male,Yes,4,4,,,b1,多くの資源ごみが燃やすごみとして分別されています。,,
8/21/2024 11:30:14,Yes,70,70,3,4,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,40dai,male,Yes,3,3,紙を資源ごみで捨てるという観念がなかった。なぜなら個人情報が多く書かれているため、資源ごみで捨てるという考えがなかった。,ペットボトルはラベルを剥がして、中を洗って捨ててる。,b1,多くの資源ごみが燃やすごみとして分別されています。,,
8/21/2024 11:31:27,Yes,100,15,2,4,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,female,Yes,5,5,私もまったく同じ意識を強く持っていた。温暖化防止にもなるし、もっと皆に理解してもらいたい,,b1,多くの資源ごみが燃やすごみとして分別されています。,,
8/21/2024 11:31:29,Yes,10,10,1,3,資源ごみは燃やすごみとして分別されるものではありません。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,20dai,female,Yes,5,5,,,b1,多くの資源ごみが燃やすごみとして分別されています。,,
8/21/2024 11:31:39,Yes,70,70,3,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,40dai,male,Yes,5,2,ポスターに目があると怖い感じがして、そのポスターを見たくなくなる。,分別用にゴミ箱を分けている。,b1,多くの資源ごみが燃やすごみとして分別されています。,,
8/21/2024 11:32:08,Yes,5,7,4,3,紙は燃えるごみに分別しないでください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,female,Yes,5,3,いまだに資源ごみ(紙)の分別を促すような呼び掛けをしていてまだまだ意識が低いんだなと感じました,物を購入するとき処分するのに困るようなものは購入しないようにしている。,b1,多くの資源ごみが燃やすごみとして分別されています。,,
8/21/2024 11:32:22,Yes,8,8,4,1,紙は燃えるごみに分別しないでください。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,50dai,female,Yes,4,4,自分はしっかり分別できていると思っていましたが、ノートは燃やせるゴミと思っていました。個人的なことが書かれているので、燃やしたい気持ちもあるのですが、今回の調査でノートは資源ごみとわかったので、気をつけたいと思います,なるべく詰め替え品を選ぶようにしています。,b1,多くの資源ごみが燃やすごみとして分別されています。,,
8/21/2024 11:32:31,Yes,3,7,3,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,female,Yes,3,3,,,b1,多くの資源ごみが燃やすごみとして分別されています。,,
8/21/2024 11:32:33,Yes,10,10,1,3,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,20dai,female,Yes,5,5,,,b1,多くの資源ごみが燃やすごみとして分別されています。,,
8/21/2024 11:32:55,Yes,60,70,2,4,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,female,No,4,3,,,b1,多くの資源ごみが燃やすごみとして分別されています。,,
8/21/2024 11:33:23,Yes,10,8,1,3,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,20dai,female,Yes,5,5,,,b1,多くの資源ごみが燃やすごみとして分別されています。,,
8/21/2024 11:34:14,Yes,80,10,2,1,資源ごみは燃やすごみとして分別されるものではありません。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,40dai,male,Yes,4,4,,,b1,多くの資源ごみが燃やすごみとして分別されています。,,
8/21/2024 11:34:52,Yes,85,80,2,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,30dai,male,Yes,3,4,,,b1,多くの資源ごみが燃やすごみとして分別されています。,,
8/21/2024 11:34:53,Yes,10,10,1,3,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,20dai,female,Yes,5,5,,,b1,多くの資源ごみが燃やすごみとして分別されています。,,
8/21/2024 11:35:35,Yes,3,7,4,2,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,70dai,male,Yes,5,4,無頓着な人もいるんだ。だからこんな事,,b1,多くの資源ごみが燃やすごみとして分別されています。,,
8/21/2024 11:36:29,Yes,50,50,3,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,40dai,male,Yes,4,4,特にない,地域に合わせてできる限りの分別は最低限したている。,b1,多くの資源ごみが燃やすごみとして分別されています。,,
8/21/2024 11:38:12,Yes,60,60,3,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,70dai,male,Yes,5,4,よくわからない,適当にゴミ捨てをしている人が多い,b1,多くの資源ごみが燃やすごみとして分別されています。,,
8/21/2024 11:39:25,Yes,30,30,4,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,male,Yes,4,4,ポスターのイラストや画像に嫌悪感を感じた。,分別を始めると、ゴミ出しもスムーズになり、ストレスも感じなくなってきた。,b1,多くの資源ごみが燃やすごみとして分別されています。,,
8/21/2024 11:40:02,Yes,1,6,2,1,資源ごみは燃やすごみとして分別されるものではありません。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,Yes,2,1,面倒くさい,,b1,多くの資源ごみが燃やすごみとして分別されています。,,
