,TimeStamp,SurvayType,PosterScore,ChooseHigh_Poster,ChooseLow_Poster,ChooseHigh_Phrases1,ChooseHigh_Phrases2,ChooseHigh_Phrases3,Age,Sex,ThrowOut,Awareness_Tra,Awareness_Env,Thoughts,Acton
990,9/29/2024 14:05:04,F,68,3,4,資源ごみは燃やすごみとして分別されるものではありません。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,30dai,male,No,3,4,NA,NA
991,9/29/2024 14:05:10,F,95,3,1,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,male,Yes,4,4,アイデアよりも、真摯な姿勢を描く事こそ、大切であると、今回のポスターを見て、再確認できたように思えます　きちんと意識を持ちたいですね！,ゴミ分別、電気の節約、道端のポイ捨てをしない事　など、基本的な事から、強い気持で守る事を心がけておりますね
992,9/29/2024 14:05:33,F,60,2,4,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,40dai,male,Yes,3,3,NA,NA
993,9/29/2024 14:05:38,F,50,4,3,多くの資源ごみが燃やすごみとして分別されています。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,female,Yes,4,4,他人の意識を変えられるほどの、掲示ってあるんだろうかと思いました。,分別で迷ったときは自治体のホームページで確認しています。
994,9/29/2024 14:05:39,F,6,3,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,60dai,male,No,5,5,分別は重要,ごみを増やさない
995,9/29/2024 14:05:42,F,60,3,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,female,Yes,5,4,ポスターが怖かった,紙を資源ゴミに全てはなかなかできてなかった
996,9/29/2024 14:05:47,F,85,1,3,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,50dai,female,Yes,5,5,まだまだ分別されていないゴミがたくさんあるので大切な事だと思う,二酸化炭素を出さないように心がける
997,9/29/2024 14:05:49,F,80,3,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,40dai,male,No,2,2,NA,NA
998,9/29/2024 14:05:51,F,75,3,2,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,male,Yes,4,4,NA,NA
999,9/29/2024 14:06:05,F,30,3,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,male,No,2,1,NA,NA
1000,9/29/2024 14:06:26,F,10,2,3,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,female,Yes,4,3,NA,NA
1001,9/29/2024 14:06:27,F,70,4,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,30dai,male,No,3,3,NA,NA
1002,9/29/2024 14:06:31,F,75,3,4,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,30dai,male,Yes,4,4,NA,NA
1003,9/29/2024 14:07:03,F,70,3,4,資源ごみは燃やすごみとして分別されるものではありません。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,male,No,3,3,NA,NA
1004,9/29/2024 14:07:07,F,5,3,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,30dai,other,No,2,2,NA,NA
1005,9/29/2024 14:07:11,F,55,3,1,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,30dai,male,Yes,4,2,NA,NA
1006,9/29/2024 14:07:16,F,79,1,4,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,20dai,female,No,2,1,NA,NA
1007,9/29/2024 14:07:21,F,40,3,4,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,other,other,No,3,3,NA,NA
1008,9/29/2024 14:07:22,F,85,1,3,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,50dai,female,Yes,5,5,NA,NA
1009,9/29/2024 14:07:31,F,70,2,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,other,other,other,4,4,NA,NA
1010,9/29/2024 14:07:45,F,50,3,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,60dai,female,Yes,4,4,同じことを言っていても、写真や言い回しで印象が変わる,入れ替えが出きるものは中身だけ購入する
1011,9/29/2024 14:07:55,F,70,2,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,other,other,other,4,4,NA,NA
1012,9/29/2024 14:08:01,F,7,3,1,紙は燃えるごみに分別しないでください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,60dai,male,Yes,5,5,分別は重要,ごみを増やさない
1013,9/29/2024 14:08:12,F,60,3,4,多くの資源ごみが燃やすごみとして分別されています。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,40dai,male,Yes,4,3,NA,NA
1014,9/29/2024 14:08:38,F,80,3,4,資源ごみは燃やすごみとして分別されるものではありません。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,female,Yes,5,5,NA,NA
1015,9/29/2024 14:08:51,F,70,3,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,female,Yes,3,3,NA,NA
1016,9/29/2024 14:09:06,F,40,4,3,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,60dai,male,Yes,2,1,NA,NA
1017,9/29/2024 14:09:13,F,8,3,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,female,Yes,5,5,生活する中で、エコ活動に取り組んでいます。ゴミもそのひとつなので、このようなアンケートが増えてくれると良いと思います。意識が変わってくからです。,再生できるとの認識で生活しています。
1018,9/29/2024 14:09:15,F,53,2,4,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,Yes,3,3,NA,NA
1019,9/29/2024 14:09:32,F,8,4,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,male,Yes,4,4,NA,NA
1020,9/29/2024 14:09:33,F,6,4,1,紙は燃えるごみに分別しないでください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,50dai,female,Yes,3,3,責任ある行動が必要,出来合いの食べ物をあまり買わない
1021,9/29/2024 14:09:35,F,30,2,4,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,40dai,male,No,4,3,NA,NA
